id	id
3033	8018
3033	8508
3034	3034
3034	6368
3035	3035
3035	3339
3037	716
3037	3037
3037	716
3037	3037
3040	3040
3040	8224
3040	10020
3040	14998
3041	3041
3041	8354
3041	12832
3041	13363
3041	3041
3041	3718
3041	3788
3041	4037
3041	4467
3041	4499
3041	8354
3041	8844
3041	3041
3041	8354
3041	3041
3041	8354
3041	9861
3041	14271
3041	1103
3041	3041
3041	8354
3041	9861
3041	11530
3041	14199
3041	14271
3043	3043
3043	6995
3044	3044
3044	1955
3044	3044
3044	3121
3044	4358
3044	4595
3044	4911
3044	6881
3044	7407
3044	7796
3044	9218
3044	15258
3044	3044
3044	8506
3044	9580
3044	10232
3044	3044
3044	3044
3044	1195
3044	2649
3044	3044
3045	1760
3045	3045
3045	6421
3045	8170
3046	779
3046	3046
3046	3350
3046	3615
3046	3914
3046	5799
3046	6746
3046	7755
3046	8305
3046	779
3046	3046
3046	3350
3046	6746
3046	779
3046	2377
3046	3046
3046	3350
3046	3615
3046	3914
3046	4379
3046	5799
3046	6746
3046	7158
3046	7755
3046	8305
3046	12542
3047	3047
3047	15208
3048	3048
3048	3835
3048	5147
3048	3048
3048	5147
3048	5815
3048	6700
3048	3048
3048	4199
3048	3048
3048	4199
3048	1118
3048	1141
3048	2895
3048	3048
3048	4066
3048	5039
3048	5147
3048	6700
3048	9132
3048	14721
3049	2253
3049	3049
3049	5370
3049	6551
3050	3050
3050	5364
3050	5941
3050	5970
3050	6849
3050	9219
3050	13614
3050	3050
3050	5941
3050	5943
3050	5970
3050	7072
3050	13924
3050	14907
3050	3050
3050	5941
3050	5970
3050	3050
3050	5941
3050	5970
3050	3050
3050	5941
3050	5970
3050	3050
3050	5941
3050	5970
3050	3050
3050	5190
3050	5941
3050	5970
3050	14907
3050	3050
3050	5970
3050	3050
3050	5941
3050	5970
3050	13707
3050	3050
3050	4410
3050	5970
3052	3052
3052	3348
3052	7335
3052	8172
3053	3053
3053	3410
3054	336
3054	628
3054	3054
3054	3817
3054	6413
3054	8792
3055	2849
3055	3055
3056	3056
3056	15397
3057	174
3057	1029
3057	2614
3057	3057
3057	5489
3058	1917
3058	3058
3058	5844
3058	7422
3058	8157
3058	2408
3058	2753
3058	3058
3058	9192
3058	12595
3058	3058
3058	3058
3059	3059
3059	7333
3059	3059
3059	6573
3059	7333
3059	3059
3059	3110
3059	3059
3059	3059
3059	3110
3060	3060
3060	3060
3060	3060
3060	3060
3061	3061
3061	5633
3061	3061
3061	5633
3061	6888
3061	911
3061	3061
3061	4200
3061	5394
3062	246
3062	3062
3062	3076
3062	6711
3063	3063
3064	3064
3064	3615
3064	3989
3064	8364
3065	3065
3065	7499
3066	3066
3066	3310
3066	3407
3066	5805
3066	8413
3067	3067
3067	7279
3067	3067
3067	3067
3067	3147
3067	15300
3067	3067
3067	15300
3068	1624
3068	3068
3068	3565
3068	4192
3068	4243
3068	6266
3068	7256
3068	7300
3068	15387
3068	3068
3070	3070
3070	8215
3070	534
3070	1002
3070	1793
3070	3070
3070	4248
3070	4294
3070	5869
3070	6164
3070	8161
3070	8215
3070	3070
3070	3070
3071	3071
3071	7597
3071	8387
3071	3071
3072	34
3072	2194
3072	3072
3072	5028
3073	2917
3073	3073
3073	5841
3073	2917
3073	3073
3073	5841
3073	169
3073	321
3073	650
3073	3073
3073	4496
3073	5841
3073	6178
3073	6519
3073	8795
3073	14800
3073	15083
3073	15121
3073	2855
3073	3073
3074	2533
3074	3074
3074	9081
3074	10233
3074	15335
3075	2274
3075	3075
3076	246
3076	3062
3076	3076
3076	6711
3077	734
3077	1607
3077	3077
3077	5325
3077	7962
3077	734
3077	1607
3077	3077
3077	5325
3077	7083
3078	2630
3078	3078
3078	4544
3078	4584
3078	4722
3078	6415
3078	7305
3078	8274
3078	8645
3078	2630
3078	3078
3078	4722
3079	1023
3079	3079
3079	4119
3079	4585
3079	6707
3079	8816
3079	9160
3079	15155
3079	3079
3079	3812
3079	8977
3079	15155
3079	3079
3079	3207
3079	3079
3080	1373
3080	3080
3080	4624
3080	4630
3080	6862
3080	7675
3080	1373
3080	3080
3080	4124
3080	4630
3080	6862
3080	7675
3080	9159
3081	3081
3081	3081
3081	8128
3081	14848
3082	3082
3082	6641
3082	9197
3082	9334
3082	2485
3082	3082
3082	9334
3082	3082
3082	9334
3082	11906
3083	1338
3083	3083
3083	3084
3084	1338
3084	3084
3084	1338
3084	3084
3084	7487
3084	3084
3084	4633
3084	6280
3084	1338
3084	3084
3084	4117
3084	1338
3084	3084
3084	1338
3084	3083
3084	3084
3085	461
3085	3085
3085	3130
3085	4384
3085	4385
3085	7427
3085	7595
3085	7654
3085	7762
3085	8093
3086	839
3086	2271
3086	3086
3086	185
3086	839
3086	2271
3086	3086
3086	3086
3086	6955
3086	14740
3086	14743
3086	2271
3086	3086
3086	2271
3086	3086
3086	14759
3087	3087
3087	3087
3087	9153
3087	3087
3087	4705
3087	9153
3087	3087
3087	4574
3087	4705
3087	6916
3088	3088
3088	3633
3088	6113
3088	6163
3088	8734
3088	9035
3089	511
3089	567
3089	821
3089	1104
3089	1274
3089	3089
3089	4569
3089	5533
3089	5536
3089	6410
3089	6534
3089	6684
3089	7241
3089	7265
3089	7516
3089	8805
3089	9009
3089	9298
3090	3090
3090	9745
3090	10475
3090	10909
3090	3090
3090	3825
3090	9745
3090	10980
3090	11111
3090	1388
3090	3090
3091	3091
3091	7029
3091	15180
3091	1379
3091	2556
3091	3091
3091	3308
3091	1379
3091	3091
3091	1379
3091	3091
3091	3091
3091	7029
3091	15180
3092	3092
3092	4909
3092	5399
3092	6036
3092	2999
3092	3092
3092	7620
3092	7795
3093	661
3093	3093
3093	5364
3093	14524
3093	3093
3093	5364
3093	5894
3093	6820
3093	8799
3094	3094
3094	3224
3094	7763
3095	3095
3095	4238
3095	7667
3096	455
3096	3096
3096	6210
3096	6335
3096	9246
3097	1453
3097	3010
3097	3097
3097	6358
3097	6579
3097	8720
3097	9208
3097	9285
3097	3097
3097	9681
3098	838
3098	1057
3098	2086
3098	3098
3098	4167
3098	6445
3098	6746
3098	7685
3098	8183
3098	8886
3099	589
3099	1586
3099	2400
3099	2419
3099	3099
3099	4308
3099	474
3099	847
3099	3099
3099	4384
3099	4385
3099	5885
3099	8093
3099	3099
3099	5885
3099	8526
3100	3100
3100	8518
3100	3100
3100	8518
3100	10337
3100	3100
3100	8518
3100	3100
3100	8518
3100	3100
3100	8518
3100	10337
3100	3100
3100	8518
3101	3101
3101	7477
3101	3101
3101	5286
3101	7477
3101	12084
3101	3101
3101	5286
3101	7477
3101	12084
3102	2161
3102	3102
3102	4181
3103	3103
3103	8313
3103	10762
3103	12015
3103	3103
3103	5561
3103	8313
3103	3103
3103	5561
3103	8313
3103	3103
3103	4104
3103	5261
3103	5561
3103	5944
3103	6090
3103	8002
3103	8071
3103	8313
3103	8323
3103	9033
3103	9166
3103	3103
3103	5561
3103	8313
3103	3103
3103	5561
3103	8313
3103	3103
3103	8313
3103	10762
3103	12015
3103	3103
3103	4104
3103	5561
3103	8071
3104	3104
3104	5092
3104	3104
3104	5092
3104	15152
3104	3104
3104	6460
3104	15109
3104	3104
3104	3104
3104	5823
3104	3104
3104	14207
3104	3104
3104	10831
3104	516
3104	3104
3104	912
3104	3104
3104	5092
3104	1399
3104	3104
3104	5092
3104	15109
3104	2823
3104	3104
3104	5490
3104	7031
3104	13347
3104	15109
3104	15152
3104	3104
3104	5490
3104	5641
3104	7031
3104	7917
3104	12544
3104	13347
3104	15109
3104	15152
3104	3104
3104	7917
3104	15109
3104	15152
3104	1
3104	3104
3104	7917
3104	8858
3104	3104
3104	3289
3104	4667
3104	15109
3104	3104
3104	3289
3104	3104
3104	3289
3104	4667
3104	8681
3104	516
3104	3104
3104	3104
3104	3104
3104	10831
3104	3104
3104	14207
3104	3104
3104	15152
3104	516
3104	3104
3104	5641
3104	5674
3104	5920
3104	3104
3104	4486
3104	3104
3104	5823
3104	516
3104	3104
3104	5092
3104	5674
3104	3104
3104	5674
3104	3104
3104	3289
3104	4667
3104	8858
3104	3104
3104	3289
3104	3104
3104	3289
3104	47
3104	3104
3104	5919
3104	5920
3104	3104
3104	5919
3104	5920
3104	3104
3104	3104
3104	5092
3104	3104
3104	5503
3104	15109
3105	272
3105	1095
3105	2990
3105	3105
3105	4264
3105	7882
3105	8748
3105	8850
3106	3106
3106	7366
3107	636
3107	1327
3107	1967
3107	3107
3107	4079
3107	4165
3107	4524
3107	4782
3107	5115
3107	7869
3107	8940
3108	3108
3108	5985
3109	3109
3109	4025
3109	153
3109	3109
3109	4237
3109	6757
3109	6796
3109	7260
3109	8628
3109	3109
3109	3109
3109	4078
3109	4082
3109	3109
3109	4413
3109	3109
3109	4025
3109	3109
3109	4262
3109	12908
3109	3109
3109	3109
3109	4025
3109	4240
3109	8432
3109	3109
3109	4025
3110	3059
3110	3110
3110	3110
3110	7333
3110	3059
3110	3110
3110	3110
3110	6573
3111	3111
3111	3111
3111	3111
3111	7590
3111	3111
3111	3111
3111	6707
3111	3111
3111	3111
3111	3111
3112	622
3112	3112
3112	3596
3112	5383
3112	7838
3112	8404
3112	8754
3112	8956
3112	3112
3112	7838
3112	8956
3113	3113
3113	4874
3113	3113
3113	4874
3113	3113
3113	4874
3113	5839
3114	3114
3114	6712
3115	1703
3115	2552
3115	2971
3115	3115
3115	3255
3115	6884
3115	6886
3115	1191
3115	3115
3115	10545
3115	1191
3115	1970
3115	3115
3115	10545
3115	11941
3115	1191
3115	1355
3115	3115
3115	3169
3115	11774
3116	2757
3116	3116
3117	3117
3117	7645
3117	3117
3117	3117
3117	3117
3117	3117
3117	3117
3117	6183
3117	3117
3117	3117
3117	3117
3117	3117
3117	3117
3117	3117
3117	3117
3117	8609
3118	3118
3119	3119
3119	3119
3119	3119
3119	7859
3120	2003
3120	3120
3120	4940
3120	5506
3120	6765
3120	10392
3120	2003
3120	3120
3120	3615
3120	4940
3120	5033
3120	5506
3120	6765
3120	10392
3120	929
3120	1951
3120	2698
3120	2887
3120	3120
3120	4305
3120	4940
3121	3121
3121	3238
3121	3781
3121	8694
3121	8813
3121	2327
3121	3121
3121	3121
3121	3481
3121	8694
3121	3121
3121	3481
3121	2327
3121	3121
3121	3121
3121	3481
3121	6426
3121	3121
3121	3481
3121	9814
3121	2327
3121	3121
3121	3121
3121	3121
3121	3121
3121	3121
3121	3481
3121	9814
3121	3121
3121	8338
3121	8548
3121	8694
3121	12440
3121	14957
3121	3121
3121	3481
3121	3121
3121	4911
3121	7516
3121	7808
3121	1955
3121	3044
3121	3121
3121	4358
3121	4595
3121	4911
3121	6881
3121	7407
3121	7796
3121	9218
3121	15258
3121	2909
3121	3121
3121	3734
3121	5035
3121	5384
3121	5473
3121	8338
3121	9013
3121	11526
3121	12107
3121	12289
3121	12296
3121	12440
3121	14891
3121	14957
3121	2327
3121	3121
3121	1195
3121	3121
3121	3121
3121	3121
3121	8143
3121	324
3121	815
3121	3121
3121	6264
3121	8694
3121	9404
3121	3121
3121	8694
3121	3121
3121	8694
3121	3121
3121	4911
3121	7516
3121	7808
3121	3121
3121	3734
3121	4318
3121	5473
3121	9013
3121	9021
3121	10330
3121	12296
3121	1979
3121	3121
3121	13380
3121	13419
3121	3121
3121	8143
3122	1494
3122	3122
3122	8744
3123	2007
3123	2828
3123	3123
3123	6216
3123	3123
3123	3366
3124	3124
3125	804
3125	936
3125	1334
3125	3125
3125	4417
3125	4974
3125	8905
3125	804
3125	936
3125	3125
3125	4417
3125	4974
3125	8905
3125	14848
3125	3125
3126	712
3126	2171
3126	3126
3126	6740
3126	7017
3127	1402
3127	3127
3127	655
3127	2376
3127	2648
3127	2909
3127	3127
3127	3308
3127	3593
3127	3723
3127	4197
3127	4801
3127	5175
3127	6990
3127	7161
3127	7838
3127	14749
3127	833
3127	3127
3127	8899
3127	1402
3127	3127
3127	8180
3127	1402
3127	2276
3127	3127
3127	3346
3127	8180
3127	12737
3127	1402
3127	2276
3127	3127
3127	3346
3127	8180
3127	12737
3127	1402
3127	3127
3127	1402
3127	3127
3128	2111
3128	3128
3128	3128
3128	5044
3128	5488
3129	1379
3129	2585
3129	3129
3130	461
3130	3085
3130	3130
3130	4384
3130	4385
3130	7427
3130	7595
3130	7654
3130	7762
3130	8093
3130	344
3130	2107
3130	3130
3130	1798
3130	3130
3130	7333
3130	344
3130	3130
3130	7427
3130	344
3130	3130
3130	3130
3130	7427
3130	10276
3130	344
3130	3130
3130	344
3130	3130
3130	7427
3130	344
3130	3130
3130	5695
3130	7427
3130	3130
3130	14088
3130	3130
3130	7333
3130	1628
3130	2089
3130	3130
3130	4543
3130	6548
3130	6694
3130	8203
3130	1798
3130	3130
3130	7333
3130	1798
3130	3130
3130	7333
3130	8489
3130	14088
3131	398
3131	2249
3131	3131
3131	8850
3131	3131
3131	8850
3132	3132
3133	3133
3133	7289
3134	116
3134	1274
3134	3134
3134	4425
3134	4921
3134	5804
3134	5904
3134	6686
3134	8065
3134	8214
3134	8845
3134	116
3134	1274
3134	3134
3134	4425
3134	4921
3134	5804
3134	6686
3134	8065
3134	8214
3134	8845
3135	3135
3135	3135
3135	3135
3135	3231
3135	6170
3135	3135
3135	14033
3135	14958
3135	3135
3136	1664
3136	3136
3136	4289
3136	6223
3136	7153
3136	3136
3136	8144
3136	11792
3136	3136
3136	6223
3136	7153
3136	13676
3136	3136
3136	15033
3136	15154
3136	15312
3137	3137
3137	3577
3137	9067
3137	3137
3137	6145
3137	7501
3137	3137
3137	9067
3137	3137
3137	5286
3137	3137
3137	6145
3137	7501
3138	1016
3138	3138
3138	1016
3138	3138
3139	149
3139	1873
3139	3139
3139	3590
3139	4805
3139	5355
3139	9143
3140	3140
3140	5286
3142	184
3142	3142
3142	5493
3142	7664
3143	3143
3143	4078
3143	5289
3143	14029
3143	2909
3143	3143
3143	7370
3143	3143
3143	4078
3143	5289
3143	14029
3144	2501
3144	3144
3144	8224
3145	757
3145	1210
3145	1248
3145	1336
3145	1433
3145	1452
3145	3145
3145	4095
3145	7466
3145	9163
3145	3145
3145	11757
3145	12489
3145	3145
3145	11757
3145	3145
3145	14312
3146	3146
3146	5821
3147	3067
3147	3147
3147	15300
3148	389
3148	729
3148	2504
3148	3148
3148	8035
3148	3148
3148	3988
3148	3148
3148	4453
3148	5734
3148	8252
3148	9766
3148	15017
3148	3148
3148	6077
3148	8252
3148	9766
3148	12438
3148	12441
3148	14519
3148	15017
3148	15622
3148	729
3148	3148
3148	7537
3148	8035
3148	3148
3148	3988
3148	4454
3148	7462
3148	7497
3148	3148
3148	3988
3148	4454
3148	7497
3148	3148
3148	7194
3148	8413
3148	3148
3148	4454
3148	3148
3148	4454
3148	3148
3148	4454
3148	8252
3148	9766
3148	15017
3148	183
3148	729
3148	2504
3148	3148
3148	3946
3148	5826
3148	5916
3148	6093
3148	8035
3149	2535
3149	3149
3149	7878
3149	8376
3150	3150
3150	5082
3151	3151
3151	8410
3151	3151
3151	3151
3151	3151
3151	3151
3151	3151
3151	3151
3151	5764
3151	3151
3151	5979
3151	8038
3151	3151
3151	7585
3151	8331
3151	3151
3151	10115
3151	3151
3151	5764
3151	3151
3151	5979
3151	8038
3151	3151
3151	3151
3151	8410
3152	3152
3152	4469
3153	3153
3153	4547
3153	5503
3154	1267
3154	2080
3154	2266
3154	3154
3154	3725
3154	8145
3155	3155
3155	5549
3155	15144
3155	3155
3155	4332
3155	5075
3155	5854
3155	9616
3155	11094
3155	11153
3155	11209
3155	14010
3155	15144
3155	3155
3156	1447
3156	1564
3156	2207
3156	3156
3156	5607
3156	6662
3156	6676
3156	3156
3156	6676
3156	10763
3156	3156
3156	3157
3156	5982
3156	1955
3156	3156
3156	5581
3156	6676
3156	9240
3156	10562
3156	10763
3156	11591
3156	3156
3156	6676
3156	3156
3156	6676
3156	14750
3156	15002
3156	2122
3156	3156
3156	3157
3156	3156
3156	3157
3156	5982
3156	1680
3156	2122
3156	3156
3156	3157
3156	5060
3157	3157
3157	8751
3157	15247
3157	3156
3157	3157
3157	5982
3157	112
3157	2378
3157	2445
3157	3157
3157	4657
3157	5342
3157	6259
3157	6990
3157	7686
3157	8202
3157	8719
3157	8977
3157	2378
3157	3157
3157	3655
3157	3762
3157	3879
3157	5007
3157	5921
3157	6990
3157	2122
3157	3157
3157	4657
3157	6259
3157	6990
3157	3157
3157	8751
3157	15247
3157	1680
3157	2122
3157	3157
3157	3157
3157	7686
3157	2122
3157	3156
3157	3157
3157	3156
3157	3157
3157	5982
3157	1680
3157	2122
3157	3157
3157	5072
3157	1680
3157	2122
3157	3156
3157	3157
3157	5060
3158	3158
3158	5490
3158	11899
3158	405
3158	3158
3158	5490
3158	15336
3158	3158
3158	5490
3158	405
3158	3158
3158	405
3158	1591
3158	3158
3158	5490
3158	7581
3159	3159
3159	5330
3159	1652
3159	1687
3159	3159
3159	4267
3159	11145
3159	12941
3159	13100
3159	13205
3159	13833
3159	14027
3159	14041
3159	14257
3159	14353
3159	14425
3159	1652
3159	2162
3159	3159
3159	3937
3159	11145
3159	14434
3160	8
3160	1866
3160	3160
3161	515
3161	3161
3161	8420
3162	608
3162	935
3162	3162
3162	3538
3162	4867
3162	5028
3162	5359
3162	8121
3162	608
3162	935
3162	3162
3162	3538
3162	4867
3162	5028
3162	5359
3162	8121
3162	935
3162	3162
3162	3538
3162	5028
3163	94
3163	3163
3163	94
3163	3163
3163	4131
3163	8030
3164	516
3164	3164
3165	2636
3165	3165
3165	5710
3165	197
3165	3165
3165	2636
3165	3165
3165	5710
3165	3165
3166	136
3166	615
3166	2997
3166	3166
3166	13184
3166	14146
3166	14463
3166	3166
3166	11162
3166	12942
3166	13184
3166	13302
3166	14059
3166	14430
3166	14432
3167	3167
3167	15336
3167	2324
3167	3167
3167	3167
3167	5384
3167	3167
3167	5384
3167	7605
3167	2324
3167	3167
3167	5384
3167	3167
3167	5384
3167	3167
3167	5384
3167	3167
3167	4221
3167	3167
3167	5384
3167	3167
3167	7435
3167	3167
3167	9198
3167	2324
3167	3167
3167	3167
3167	13495
3167	3167
3167	3167
3167	3762
3167	5384
3167	6307
3167	3167
3167	3762
3167	4417
3167	5384
3167	6307
3167	6676
3167	2172
3167	3167
3167	4197
3168	3168
3168	942
3168	3168
3169	1355
3169	2362
3169	3169
3169	1191
3169	1355
3169	3115
3169	3169
3169	11774
3170	2657
3170	3170
3170	674
3170	3170
3170	2657
3170	3170
3170	3170
3171	3171
3171	3755
3171	1020
3171	3171
3171	3186
3171	8232
3171	3171
3171	3755
3171	3171
3171	7017
3171	3171
3171	3899
3171	5682
3171	6983
3171	7948
3171	3171
3171	4848
3171	3171
3171	4848
3171	3171
3171	4848
3171	8873
3171	15336
3172	360
3172	3172
3172	6010
3172	6296
3172	15109
3173	246
3173	3173
3173	3173
3173	4387
3174	3174
3174	7029
3174	7204
3174	8798
3174	15180
3175	3175
3175	8557
3175	13468
3175	3175
3175	7617
3175	14958
3175	1424
3175	1608
3175	3175
3175	3175
3175	3175
3175	1424
3175	1608
3175	3175
3176	2733
3176	3176
3176	3219
3176	4505
3176	7115
3176	10762
3176	2733
3176	3176
3176	4505
3176	7115
3176	14530
3177	3177
3177	3763
3178	3178
3178	6793
3178	7738
3179	3179
3180	326
3180	1195
3180	2110
3180	2118
3180	3180
3180	3300
3180	3779
3180	5632
3180	6575
3180	7518
3180	8619
3181	3181
3181	7993
3181	8038
3182	152
3182	3182
3182	3386
3182	3475
3182	3543
3182	4632
3183	3183
3183	4399
3183	7499
3183	3183
3183	3183
3183	9958
3183	10118
3183	10224
3183	991
3183	3183
3183	5604
3183	7688
3183	10573
3183	3183
3183	3183
3184	118
3184	3184
3184	3184
3185	3185
3185	7342
3185	8518
3186	1114
3186	3186
3186	4219
3186	205
3186	3186
3186	3489
3186	5946
3186	7259
3186	8788
3186	1020
3186	3171
3186	3186
3186	8232
3186	3186
3186	5688
3186	1020
3186	3186
3186	3186
3186	3186
3186	5688
3186	1020
3186	3186
3186	3186
3186	3186
3186	1020
3186	3186
3186	205
3186	3186
3186	7074
3187	3187
3187	3187
3188	3188
3188	3188
3189	3189
3190	1618
3190	2752
3190	3190
3190	6277
3190	7313
3190	1216
3190	3190
3190	2752
3190	3190
3190	3278
3190	8658
3191	1921
3191	1955
3191	3191
3191	4060
3191	4221
3191	4247
3191	4714
3191	6040
3191	6811
3191	9113
3191	14824
3191	15328
3191	3191
3191	4627
3191	6875
3192	2585
3192	3192
3192	3196
3192	3453
3193	3193
3193	8023
3193	8024
3194	1240
3194	1646
3194	3194
3194	9351
3195	1948
3195	3195
3195	4750
3195	4906
3195	5003
3195	8666
3196	2585
3196	3192
3196	3196
3196	3453
3197	3197
3197	8994
3197	3197
3197	3443
3197	9791
3198	3198
3198	4771
3198	4779
3198	4903
3198	9314
3198	2973
3198	3198
3198	4903
3198	8665
3198	1213
3198	2972
3198	3198
3198	4771
3198	4903
3198	3198
3198	3423
3198	9401
3198	13799
3198	14451
3198	14571
3198	14607
3199	2585
3199	3199
3199	5634
3199	5909
3199	9096
3199	3199
3199	8259
3199	331
3199	2585
3199	3199
3199	3199
3199	12477
3199	3199
3199	4744
3199	11926
3199	12420
3199	3199
3199	5080
3199	5909
3199	3199
3200	3200
3200	11323
3200	3200
3200	13781
3200	14765
3200	3200
3200	9190
3200	3200
3200	11323
3200	3200
3200	13285
3200	13781
3200	3200
3200	11323
3200	14765
3200	3200
3200	11323
3201	1195
3201	3201
3201	5349
3201	3201
3201	3779
3201	5349
3201	1195
3201	3201
3201	3779
3203	2927
3203	3203
3203	8751
3204	3204
3204	6230
3204	3204
3204	1910
3204	3204
3204	7324
3204	3204
3204	6948
3204	3204
3204	15124
3204	3204
3204	6431
3204	3204
3204	3204
3204	6230
3204	3204
3204	15124
3204	3204
3204	7805
3204	3204
3204	6842
3204	7805
3204	2331
3204	3204
3204	6948
3204	3204
3204	6948
3204	3204
3204	7324
3204	8901
3204	15124
3204	3204
3204	15124
3204	3204
3204	3854
3204	4969
3204	3204
3204	3204
3204	3204
3204	6948
3204	3204
3204	3204
3204	15124
3204	3204
3204	7324
3204	3204
3204	15124
3204	1910
3204	3204
3204	3729
3204	8930
3204	3204
3204	15124
3204	3204
3204	7805
3204	3204
3204	14283
3204	3204
3204	6811
3206	2222
3206	3206
3206	5402
3206	5861
3207	2959
3207	3207
3207	9227
3207	3079
3207	3207
3208	955
3208	3208
3208	5045
3208	6953
3208	8721
3209	3209
3209	8716
3209	3209
3209	9084
3209	10273
3209	2146
3209	3209
3209	3209
3209	9084
3209	150
3209	3209
3209	3209
3209	9084
3209	10273
3209	3209
3209	3329
3209	150
3209	3209
3209	3209
3209	9084
3209	3209
3209	3209
3209	14299
3209	3209
3209	150
3209	3209
3209	150
3209	3209
3209	3209
3209	7823
3209	3209
3209	7823
3209	9084
3209	3209
3209	13835
3209	3209
3209	13031
3209	13835
3209	14299
3209	15406
3209	3209
3209	8857
3209	14299
3209	14777
3209	3209
3209	3209
3210	3210
3211	3211
3211	4208
3211	5869
3211	2825
3211	3211
3211	4208
3211	5869
3211	3211
3211	3810
3211	3211
3211	5869
3212	3212
3212	12520
3213	3213
3214	1954
3214	3214
3214	10301
3214	10910
3214	12003
3214	14283
3214	2124
3214	3214
3214	5601
3214	9239
3214	3214
3214	6666
3214	920
3214	2439
3214	3214
3214	7717
3214	12763
3214	3214
3214	4081
3214	7302
3214	10121
3214	14134
3214	3214
3214	11217
3214	3214
3214	9934
3214	11217
3214	14232
3214	14744
3214	15293
3214	15300
3214	3214
3214	10293
3214	3214
3214	9809
3214	10253
3214	3214
3214	7717
3214	3214
3214	12134
3214	13291
3214	14439
3215	397
3215	597
3215	622
3215	631
3215	1778
3215	2337
3215	2339
3215	2888
3215	3215
3215	4386
3215	6904
3216	3216
3216	3726
3216	3216
3216	3726
3216	5508
3216	6743
3216	3216
3216	954
3216	3216
3216	14848
3216	3216
3217	3217
3217	5370
3218	3218
3218	7626
3218	11588
3218	12185
3218	12453
3218	14044
3218	1465
3218	2171
3218	3218
3218	12548
3218	3218
3218	7626
3218	3218
3218	7626
3218	2082
3218	3218
3218	7626
3218	9738
3218	9925
3218	12453
3218	13942
3218	14044
3218	14287
3218	14916
3218	1465
3218	2171
3218	3218
3218	2171
3218	3218
3218	10726
3218	11318
3218	3218
3218	7626
3219	2733
3219	3176
3219	3219
3219	4505
3219	7115
3219	10762
3219	2733
3219	3219
3219	6211
3219	7115
3219	9442
3219	13030
3219	3219
3219	7115
3219	13030
3220	533
3220	934
3220	3220
3221	3221
3221	3221
3222	3222
3222	4439
3222	5442
3222	7294
3222	3222
3222	4439
3222	5442
3222	7294
3223	3223
3223	3223
3224	3224
3224	7763
3224	3094
3224	3224
3224	7763
3224	3224
3224	7253
3224	9520
3225	806
3225	1078
3225	1312
3225	3225
3225	5073
3225	8790
3225	1312
3225	1631
3225	3225
3226	3226
3226	6920
3226	3226
3226	3226
3226	15195
3226	15286
3226	3226
3226	15394
3226	15407
3226	3226
3226	3226
3226	12531
3226	3226
3226	13667
3227	895
3227	3227
3227	5277
3227	8282
3227	895
3227	3227
3227	8282
3228	3228
3228	3681
3228	8340
3228	3228
3228	3681
3228	8340
3229	630
3229	2449
3229	2721
3229	3229
3229	5372
3229	9183
3229	3229
3229	133
3229	3229
3230	2543
3230	3230
3231	3135
3231	3231
3231	6170
3231	3231
3231	13401
3232	1379
3232	2556
3232	3232
3232	4736
3233	3233
3233	5747
3234	2778
3234	2779
3234	3234
3234	6370
3234	6481
3234	6972
3235	3235
3235	3235
3236	373
3236	374
3236	400
3236	648
3236	2726
3236	3236
3236	3480
3236	3646
3236	4970
3236	6402
3236	6982
3236	7218
3237	3237
3237	3658
3237	1955
3237	2249
3237	3005
3237	3237
3237	4722
3237	5506
3237	5542
3237	6707
3237	6765
3237	7531
3237	14986
3237	3237
3237	2249
3237	3237
3238	3121
3238	3238
3238	3781
3238	8694
3238	8813
3239	653
3239	3239
3239	14191
3240	312
3240	3240
3240	5947
3240	6725
3240	8275
3240	3240
3240	5945
3240	5947
3240	6725
3240	8275
3240	3240
3240	6725
3240	8275
3240	2859
3240	3240
3240	5391
3240	7031
3241	3241
3241	6460
3241	1920
3241	2773
3241	3241
3241	3241
3242	3242
3242	5451
3242	6425
3242	7274
3242	3242
3242	4529
3242	3242
3242	8212
3242	3242
3242	11663
3242	3242
3242	2681
3242	3242
3242	4683
3242	7852
3242	2681
3242	3242
3242	4683
3242	3242
3242	3242
3242	5451
3242	15411
3242	3242
3242	3242
3242	8212
3242	3242
3242	8212
3242	3242
3242	4683
3242	3242
3242	14928
3242	3242
3242	5451
3242	15411
3242	3242
3242	3242
3242	3242
3242	4529
3242	3242
3242	3242
3242	8212
3242	3242
3242	8212
3242	3242
3242	8212
3242	3242
3242	5451
3242	5748
3242	8212
3242	3242
3242	5451
3242	8212
3242	11663
3243	846
3243	3243
3243	846
3243	2378
3243	3243
3243	5138
3243	924
3243	3243
3243	9250
3243	15520
3243	1475
3243	1660
3243	1710
3243	1805
3243	2314
3243	2900
3243	3243
3243	3324
3243	4456
3243	5139
3243	5178
3243	5368
3243	5506
3243	6019
3243	6537
3243	6765
3243	8798
3243	8869
3243	9130
3243	924
3243	3243
3243	477
3243	1322
3243	1660
3243	3243
3243	3324
3243	5652
3243	6532
3243	8361
3243	8867
3243	9250
3243	2892
3243	3243
3243	5652
3243	3243
3243	7201
3243	846
3243	2378
3243	3243
3243	5138
3243	2378
3243	3243
3243	5901
3243	924
3243	3243
3243	5652
3243	3243
3243	3243
3243	5652
3243	846
3243	3243
3244	3244
3244	6441
3244	3244
3244	6441
3245	429
3245	3245
3245	8647
3245	9295
3245	429
3245	3245
3245	4641
3245	7028
3245	7616
3245	8647
3245	9295
3245	429
